Security Code,Date,Opening Price,High Sale Price,Low Sale Price,Closing Price,Total Volume Traded
APT,13 Sep 2017,4.15,4.42,4.15,4.38,1908638
APT,12 Sep 2017,3.87,4,3.87,4,525505
APT,11 Sep 2017,3.88,3.88,3.85,3.87,301910
APT,08 Sep 2017,3.85,3.88,3.81,3.87,468070
APT,07 Sep 2017,3.82,3.84,3.78,3.8,692996
APT,06 Sep 2017,3.83,3.84,3.79,3.8,931283
APT,05 Sep 2017,3.84,3.85,3.77,3.84,502613
APT,04 Sep 2017,3.89,3.89,3.8,3.85,381518
APT,01 Sep 2017,3.84,3.9,3.82,3.86,1212541
APT,31 Aug 2017,3.7,3.89,3.66,3.77,1433269
APT,30 Aug 2017,3.58,3.73,3.57,3.66,1929362
APT,29 Aug 2017,3.56,3.59,3.47,3.53,798835
APT,28 Aug 2017,3.62,3.725,3.53,3.54,772445
APT,25 Aug 2017,3.32,3.64,3.31,3.6,1787174
APT,24 Aug 2017,3.09,3.24,3.05,3.24,2201751
APT,23 Aug 2017,3.09,3.11,3.08,3.09,457114
APT,22 Aug 2017,3.09,3.13,3.07,3.09,1163605
APT,21 Aug 2017,3.06,3.1,3.06,3.09,1255210
APT,18 Aug 2017,3,3.05,2.94,3.05,202072
APT,17 Aug 2017,3.02,3.04,2.98,3,358010
APT,16 Aug 2017,3,3.01,2.94,3.01,104383
APT,15 Aug 2017,3.04,3.05,2.95,3,93835
APT,11 Aug 2017,3.01,3.01,2.96,2.97,176465
APT,10 Aug 2017,3.05,3.07,3.01,3.04,201082
APT,09 Aug 2017,3.06,3.08,3.03,3.05,124166
APT,07 Aug 2017,3.07,3.07,3.03,3.07,185869
APT,03 Aug 2017,3.05,3.07,3.01,3.05,67434
APT,02 Aug 2017,3.08,3.08,3.03,3.05,100719
APT,01 Aug 2017,3.1,3.1,3.05,3.08,134267
APT,31 Jul 2017,3.08,3.1,3.05,3.1,172067
APT,28 Jul 2017,3.09,3.1,3.05,3.08,218704
APT,27 Jul 2017,3.09,3.1,3.05,3.09,115770
APT,26 Jul 2017,3.06,3.1,3.06,3.09,87030
APT,25 Jul 2017,3.04,3.1,3.02,3.06,151920
APT,24 Jul 2017,3.1,3.1,3.02,3.02,254877
APT,21 Jul 2017,3.07,3.1,3.07,3.1,164878
APT,20 Jul 2017,3.1,3.1,3.07,3.07,354679
APT,21 Feb 2019,17.45,17.76,16.65,17.01,3659605
APT,22 Feb 2019,16.79,17.48,16.61,17.2,1610139
APT,25 Feb 2019,20,20.69,18.95,20.5,6438221
APT,28 Oct 2019,29.6,29.77,28.53,28.65,1809590
APT,26 Feb 2019,18.9,20,17.8,18.15,6442900
APT,27 Feb 2019,18.6,18.9,17.38,17.64,4282570
APT,01 Nov 2019,28.52,28.53,27.15,27.45,2090158
APT,04 Nov 2019,27.8,27.95,27.01,27.38,1752390
APT,06 Nov 2019,27.1,27.13,25.83,25.94,2000295
APT,01 Mar 2019,18.5,19.98,18.42,19.57,4942296
APT,08 Nov 2019,26.73,27.39,26.35,26.97,2046426
APT,06 Mar 2019,20.1,20.13,19.45,19.54,2291556
APT,07 Mar 2019,19.38,19.84,18.96,19.06,2616499
APT,11 Mar 2019,19.65,20.45,19.6,20.21,2270563
APT,14 Mar 2019,20.61,20.84,20.1,20.8,1480493
APT,15 Mar 2019,20.9,21.1,20.34,20.55,2174157
APT,18 Mar 2019,20.76,21.08,20.28,20.6,1705669
APT,19 Mar 2019,20.77,20.8,20.19,20.63,1404118
APT,22 Mar 2019,20.72,21,20.58,20.65,896123
APT,25 Mar 2019,20.15,20.2,19.45,19.55,2265707
APT,26 Mar 2019,19.46,19.75,19.28,19.6,1090318
APT,27 Mar 2019,19.62,20.08,19.61,19.97,1169746
APT,29 Mar 2019,20.5,21.04,20.5,20.95,1860996
APT,01 Apr 2019,21.21,22.59,21.21,22.39,2837087
APT,02 Apr 2019,23,23.67,22.9,23.4,2830712
APT,04 Apr 2019,23.3,23.65,23.16,23.5,1147712
APT,05 Apr 2019,23.7,24.72,23.65,24.4,2529197
APT,08 Apr 2019,24.8,25.17,24.02,24.23,2260421
APT,09 Apr 2019,24.41,24.89,24.11,24.66,1830871
APT,10 Apr 2019,24.8,25.35,24.71,25.03,2431979
APT,11 Apr 2019,25.21,25.59,24.98,25.55,1638703
APT,12 Apr 2019,25.75,25.85,25.21,25.3,1824016
APT,15 Apr 2019,25.46,25.58,24.23,24.99,1859038
APT,16 Apr 2019,24.78,25.15,24.34,24.8,2123924
APT,17 Apr 2019,24.85,24.98,23.34,23.34,2557156
APT,18 Apr 2019,22.99,23.1,22.4,22.81,2264890
APT,30 Apr 2019,25.5,25.7,25.3,25.59,1475299
APT,06 May 2019,27.3,27.63,26.15,27.5,1859484
APT,07 May 2019,28,28.7,27.9,28.46,1728688
APT,08 May 2019,27.8,27.88,26.51,26.56,2700758
APT,09 May 2019,26.95,27.5,26.12,26.43,1811214
APT,10 May 2019,26.5,26.75,25.7,26.21,1417204
APT,13 May 2019,26,26.45,25.58,26.17,911571
APT,14 May 2019,25.15,26.09,24.69,26,1600326
APT,15 May 2019,26.35,26.82,26.04,26.14,1010297
APT,16 May 2019,26.08,26.46,24.96,25.46,1978730
APT,17 May 2019,25.85,26.73,25.5,25.6,1705516
APT,20 May 2019,26.4,26.5,25.42,25.97,902985
APT,22 May 2019,24.72,24.98,24.08,24.38,1590777
APT,23 May 2019,24.23,25.22,24.23,25.08,1061611
APT,24 May 2019,24.66,24.73,23.86,23.98,1101851
APT,27 May 2019,23.99,24.39,23.75,23.93,785630
APT,28 May 2019,24.06,24.93,24.06,24.93,2232855
APT,29 May 2019,24.53,25.18,24.52,25.05,830626
APT,30 May 2019,24.61,24.94,24,24.04,1132915
APT,31 May 2019,23.97,24.49,23.33,24.15,1082797
APT,03 Jun 2019,23.68,23.91,22.89,23.18,1769764
APT,04 Jun 2019,22.75,23.05,22.27,22.32,1950542
APT,05 Jun 2019,23.03,24.57,22.95,23.9,2427155
APT,06 Jun 2019,25.01,25.2,22.96,23.45,3680154
APT,11 Jun 2019,24.17,24.17,24.17,24.17,0
APT,12 Jun 2019,24.6,26.49,24.4,25.64,6517721
APT,13 Jun 2019,23.98,24.8,21.93,22.55,7689433
APT,14 Jun 2019,22.79,23.1,20.96,21.59,5402663
APT,17 Jun 2019,21.01,21.29,19.98,20.27,4561013
APT,18 Jun 2019,20.2,21.84,20.02,21.27,4091580
APT,19 Jun 2019,22.36,22.65,21.71,22.06,3045800
APT,20 Jun 2019,22.35,23.49,22.3,23.49,2321569
APT,21 Jun 2019,23.74,24.15,23.1,23.85,5709674
APT,24 Jun 2019,23.5,24.8,23.4,24.78,2750620
APT,25 Jun 2019,24.52,25.72,24.39,25.72,3356474
APT,26 Jun 2019,25.87,27.39,25.73,27.14,4306862
APT,27 Jun 2019,27,27.9,26.68,27.83,3253764
APT,28 Jun 2019,27.99,28.76,23.95,25.07,6145257
APT,01 Jul 2019,22.52,24.68,22.5,24.4,7910243
APT,03 Jul 2019,26.35,26.9,25.88,26.39,2151694
APT,04 Jul 2019,26.45,27.47,26.23,27,2211668
APT,08 Jul 2019,26.6,27.39,26.25,27,1259149
APT,09 Jul 2019,26.45,26.76,25.6,25.69,2111789
APT,10 Jul 2019,25.77,26.38,25.38,25.59,2132393
APT,11 Jul 2019,25.59,25.94,25.07,25.49,1230740
APT,12 Jul 2019,25.53,25.61,24.285,24.48,2008837
APT,15 Jul 2019,24.38,24.5,23.62,23.79,1980453
APT,16 Jul 2019,24,24.39,23.51,23.59,1085764
APT,17 Jul 2019,23.55,24.27,23.3,23.81,1079984
APT,18 Jul 2019,23.82,24.12,23.48,23.52,1075810
APT,19 Jul 2019,23.41,24.3,23.4,24.02,1641536
APT,22 Jul 2019,24.1,24.6,23.62,23.67,1103580
APT,24 Jul 2019,24.94,25.7,24.83,25.31,1795275
APT,25 Jul 2019,25.55,25.98,25.06,25.93,1355607
APT,26 Jul 2019,25.7,26.3,25.21,26.14,2203146
APT,29 Jul 2019,26.47,27.22,26.42,27.18,2035111
APT,30 Jul 2019,27.3,27.5,26.46,26.61,1787172
APT,31 Jul 2019,26.49,27.08,26.45,26.74,1154255
APT,05 Aug 2019,25.65,25.87,23.41,23.5,2071440
APT,06 Aug 2019,21.5,22.92,21.2,22.34,5099117
APT,07 Aug 2019,23,23.45,22.4,22.48,3030118
APT,08 Aug 2019,22.5,23.08,22.15,22.78,1847200
APT,09 Aug 2019,24.4,24.9,23.35,24.17,3440710
APT,13 Aug 2019,23.39,23.71,23.34,23.55,1918278
APT,14 Aug 2019,23.99,24.69,23.86,24.65,1821664
APT,19 Aug 2019,23.76,24.285,23.71,24.27,1685870
APT,20 Aug 2019,24.71,25.18,24.43,25.02,3456206
APT,21 Aug 2019,24.51,24.79,23.92,24.06,1985724
APT,22 Aug 2019,24.57,24.92,24.21,24.69,2527858
APT,23 Aug 2019,24.8,24.93,24.24,24.54,1030354
APT,26 Aug 2019,23.3,24.23,23.26,24,1443122
APT,27 Aug 2019,24.65,26,24.52,25.87,2821343
APT,28 Aug 2019,26.3,28.28,25.9,28.28,6108571
APT,29 Aug 2019,28.61,29.68,27.52,29.62,3926796
APT,30 Aug 2019,29.87,31.07,29.72,30.98,4018453
APT,02 Sep 2019,30.9,31.46,30.53,31.38,1945385
APT,04 Sep 2019,31.38,32.05,30.86,31.81,2516825
APT,05 Sep 2019,32.03,33.07,32.03,32.56,2824512
APT,06 Sep 2019,33.28,33.91,33.11,33.88,2353447
APT,10 Sep 2019,33.25,33.34,32.2,32.47,2334600
APT,11 Sep 2019,31.98,32.23,31.08,32.1,3054920
APT,12 Sep 2019,32.58,33.19,31.62,31.8,3817036
APT,13 Sep 2019,32.29,32.6,31.77,31.94,1293155
APT,16 Sep 2019,31.6,32.66,31.6,32,2610419
APT,19 Sep 2019,32.4,32.99,32.31,32.79,1650343
APT,20 Sep 2019,33.02,33.635,32.9,33.05,4548948
APT,27 Sep 2019,35.8,36.62,35.69,36.57,2295547
APT,02 Oct 2019,34.55,35.98,34.55,35.36,1599975
APT,03 Oct 2019,34.36,34.48,33.37,34.29,2681591
APT,04 Oct 2019,34.6,34.8,34.065,34.15,1705048
APT,07 Oct 2019,34.5,35.28,34.38,34.92,1223637
APT,08 Oct 2019,34.68,34.82,33.43,34.65,1833909
APT,09 Oct 2019,33.7,35.02,33.38,34.88,3629467
APT,10 Oct 2019,34.92,35.54,34.88,35.07,1902151
APT,14 Oct 2019,35.99,36.34,35.83,36.1,1948388
APT,15 Oct 2019,37,37.41,36.395,36.56,1650819
APT,16 Oct 2019,36.09,36.1,33.5,33.92,4847500
APT,17 Oct 2019,33.89,33.98,31.64,31.98,7005111
APT,18 Oct 2019,31.33,31.62,29.21,29.65,6075511
APT,21 Oct 2019,27.99,29.3,27.25,28.66,5078134
APT,22 Oct 2019,28.7,29.53,28.64,29.21,3208464
APT,23 Oct 2019,29.44,30.23,29.13,29.78,2577088
APT,24 Oct 2019,30.5,30.73,28.68,29.01,3447345
APT,25 Oct 2019,29.5,30.17,29.3,29.3,2048241
APT,29 Oct 2019,28.73,29.25,28.3,29.1,1291367
APT,30 Oct 2019,29.22,29.41,28.08,28.24,1238820
APT,31 Oct 2019,28.5,29.05,28.28,28.86,1206147
APT,05 Nov 2019,27.26,27.76,26.74,27.13,1419134
APT,07 Nov 2019,26.25,26.73,25.73,26.24,2275321
APT,11 Nov 2019,28.06,28.57,27.84,28.2,3160537
APT,17 Sep 2019,31.98,32.22,31.26,31.58,2879602
APT,18 Sep 2019,31.88,32.78,31.75,32.28,1719802
APT,23 Sep 2019,33.49,33.49,31.72,32.23,2087711
APT,24 Sep 2019,32.23,32.51,31.55,31.77,2139596
APT,25 Sep 2019,33.35,36.65,32.81,36,4207856
APT,26 Sep 2019,36.34,37.12,35.26,35.52,2307699
APT,30 Sep 2019,36.57,36.9,35.67,35.87,1554464
APT,01 Oct 2019,35.86,35.87,34.75,35.29,2005912
APT,11 Oct 2019,35.25,35.71,34.965,35.12,1519760
APT,30 Dec 2019,30.7,30.85,29.9,30.11,794920
APT,31 Dec 2019,29.75,29.99,29.04,29.28,2097917
APT,02 Jan 2020,29.28,30.71,29.28,30.63,1262345
APT,03 Jan 2020,30.98,31.17,30.18,30.27,1307590
APT,06 Jan 2020,30,30.14,29.49,29.99,976326
APT,07 Jan 2020,30.26,30.54,29.935,30.41,923611
APT,08 Jan 2020,30.42,30.5,29.22,30.08,1399559
APT,09 Jan 2020,30.68,31.15,30.47,30.57,1157840
APT,10 Jan 2020,30.96,31.34,30.47,31.13,1395336
APT,13 Jan 2020,31,32.74,30.66,32.53,2141614
APT,14 Jan 2020,32.93,33.94,32.8,33.2,1653432
APT,15 Jan 2020,33.4,33.52,32.75,32.8,1041115
APT,16 Jan 2020,33.2,33.43,32.96,33.24,791115
APT,17 Jan 2020,33.45,33.79,33.02,33.22,1555591
APT,20 Jan 2020,33.47,34.19,33.45,34,1554336
APT,21 Jan 2020,34.19,34.35,33.71,34.33,1363915
APT,22 Jan 2020,34.59,35.18,34.45,34.82,2322339
APT,23 Jan 2020,34.83,36.18,34.41,36.12,1859330
APT,24 Jan 2020,36.42,37.15,36.25,37,1717260
APT,28 Jan 2020,34.8,36.98,34.5,36.7,2704127
APT,29 Jan 2020,36.85,38.06,36.83,37.99,1894902
APT,30 Jan 2020,37.94,38.36,37.47,37.8,1912118
APT,31 Jan 2020,37.98,38.69,37.9,38.55,2157988
APT,03 Feb 2020,37.57,38.3,37.15,38.06,1712505
APT,04 Feb 2020,38.5,39.98,38.39,39.88,2086097
APT,05 Feb 2020,40.15,40.73,38.6,39.2,2354848
APT,06 Feb 2020,39.7,39.86,38.15,38.99,2866647
APT,07 Feb 2020,38.88,39.64,38.46,39.44,2047074
APT,10 Feb 2020,39.33,39.75,38.36,38.52,1653058
APT,11 Feb 2020,38.75,39.43,38.55,39.39,1166962
APT,12 Feb 2020,39.07,39.27,38.48,38.61,1620208
APT,13 Feb 2020,38.55,39.12,38.49,38.56,1012715
APT,14 Feb 2020,38.5,38.95,38.05,38.61,1736907
APT,17 Feb 2020,38.71,39.87,38.63,39.52,3134249
APT,18 Feb 2020,39.55,39.96,38.81,39.87,1508460
APT,19 Feb 2020,39.85,40.61,39.31,40.5,1368093
APT,20 Feb 2020,41,41.14,38.88,39.26,2194115
APT,21 Feb 2020,39.28,39.7,38.35,38.99,1597142
APT,24 Feb 2020,38.05,38.61,36.95,36.97,1656175
APT,25 Feb 2020,35,37.69,34.5,37.03,3887959
APT,26 Feb 2020,35.73,36.4,35.2,35.97,2866143
APT,27 Feb 2020,34.5,38.35,33.47,36.47,4289724
APT,28 Feb 2020,34,34.24,32.08,33.17,8773321
APT,02 Mar 2020,32.18,33.35,31.3,32.64,4427629
APT,03 Mar 2020,34,35.35,33.99,34.66,4153693
APT,04 Mar 2020,33.5,34.38,33.19,33.19,2248614
APT,05 Mar 2020,34.31,34.68,33.69,34.37,3074902
APT,06 Mar 2020,33.54,34.11,32.85,32.94,1864890
APT,09 Mar 2020,31.14,32.28,26.7,27.63,6581411
APT,10 Mar 2020,26.3,30.11,26.23,29.58,6016771
APT,11 Mar 2020,29.95,30.47,27.03,27.03,4963401
APT,12 Mar 2020,26.27,27.1,20.88,23.88,11011692
APT,13 Mar 2020,21,24.16,20.4,23.24,10082440
APT,16 Mar 2020,21.5,22.24,19.92,19.92,7420245
APT,17 Mar 2020,18,20.45,17.89,19.06,11205162
APT,18 Mar 2020,18.4,18.73,11.92,12.76,14676342
APT,19 Mar 2020,12.9,13.09,9.57,9.9,17918363
APT,20 Mar 2020,10.97,16,10.9,12.44,19173478
APT,23 Mar 2020,9.96,10.4,8.01,8.9,18875305
APT,24 Mar 2020,9.87,12.19,9.05,11.21,11619998
APT,25 Mar 2020,15,16.58,13.58,15,13243615
APT,26 Mar 2020,15.49,20.13,14.95,19.41,14408454
APT,27 Mar 2020,22.15,23.88,17.13,19.1,16892647
APT,30 Mar 2020,18,19.38,17.02,18.4,7373749
APT,31 Mar 2020,20.55,20.75,17.94,18.8,8433637
APT,01 Apr 2020,19.85,20.66,19.43,20.66,7550906
APT,02 Apr 2020,19.85,21.7,19.71,20.15,5916720
APT,03 Apr 2020,20.75,21.13,19.41,19.55,6116889
APT,06 Apr 2020,20,20.42,19.67,20.12,7437333
APT,07 Apr 2020,21,21.89,20.8,21.06,5008795
APT,08 Apr 2020,20.58,20.72,19.67,19.88,4822808
APT,09 Apr 2020,20.8,22.1,20.4,22,3995274
APT,14 Apr 2020,24.1,28.44,23.72,28.4,7785053
APT,15 Apr 2020,28,28.2,26.25,27.88,7036955
APT,16 Apr 2020,26.2,27.47,25.9,27.28,5000856
APT,17 Apr 2020,28.6,30.36,28.6,29,5875612
APT,20 Apr 2020,28.8,29.63,28.08,29,4022044
APT,21 Apr 2020,28.45,29.03,27.19,27.32,4544126
APT,22 Apr 2020,26.5,27.13,25.67,26.57,4607128
APT,23 Apr 2020,27.25,27.65,26.6,27.15,3441190
APT,24 Apr 2020,27,27.58,26.85,27.01,2364336
APT,27 Apr 2020,27.3,27.98,26.95,27.75,2490798
APT,28 Apr 2020,27.99,28.5,27.9,28.31,2123047
APT,29 Apr 2020,28.38,28.43,27.715,28.15,3607748
APT,30 Apr 2020,28.89,31.45,28.76,31.2,5934586
APT,01 May 2020,29.75,30.31,28.8,29.16,4389812
APT,04 May 2020,38,39.59,32.5,36.1,10338198
APT,05 May 2020,36.9,38.18,36.48,38.18,4142140
APT,06 May 2020,38.51,39.95,38.51,39.8,2881542
APT,07 May 2020,39.21,39.73,38.52,39.5,2356639
APT,08 May 2020,39.28,40,39.13,39.88,2767830
APT,11 May 2020,39.9,43.68,39.84,42.17,3677206
APT,12 May 2020,42.5,43.18,40.7,41.68,3852252
APT,13 May 2020,40.49,43.5,39.7,43.46,4676501
APT,14 May 2020,41.96,43.6,41.53,41.65,2504456
APT,15 May 2020,42.4,42.67,40.76,41.2,2895943
APT,18 May 2020,42.36,42.6,41.5,42.31,1922681
APT,19 May 2020,43.1,43.33,41.71,42,2347223
APT,20 May 2020,41.75,43.4,41.68,42.89,2140591
APT,21 May 2020,44.2,45.17,43.68,44,3316651
APT,22 May 2020,44.25,45.04,44.11,44.51,2562240
APT,25 May 2020,45.02,49,45.02,48.5,3365690
APT,26 May 2020,49,50.01,48.52,49.11,3639200
APT,27 May 2020,48.48,48.6,44.87,45.25,5796090
APT,28 May 2020,46.5,46.9,45.38,46.09,3539499
APT,29 May 2020,46.85,47.57,46.15,47.41,24439242
APT,01 Jun 2020,46.53,48.1,46.53,47.75,2732777
APT,02 Jun 2020,48.22,49.52,48.02,49.52,3449017
APT,03 Jun 2020,50.12,52.29,50.02,52.26,2924104
APT,04 Jun 2020,53.5,53.81,51.92,52.2,3448569
APT,05 Jun 2020,51.99,52.41,50.15,50.61,2856264
APT,09 Jun 2020,51.25,51.58,50.39,50.7,2949883
APT,10 Jun 2020,50.69,54.85,50.56,54.52,3581421
APT,11 Jun 2020,52.6,53.64,51.84,52.1,2721178
APT,12 Jun 2020,49,52.65,47.09,51.86,4254124
APT,15 Jun 2020,52,54.63,51.04,51.16,3108059
APT,16 Jun 2020,53.71,57.07,53.6,56.52,3606092
APT,17 Jun 2020,57,58.46,56.35,57.73,2769552
APT,18 Jun 2020,58.43,59.64,57.65,57.84,2422807
APT,19 Jun 2020,58,58.99,56.95,58.69,4301340
APT,22 Jun 2020,57.71,58.79,56.74,57.94,1447243
APT,23 Jun 2020,58.18,59.6,56.85,59.17,1906196
APT,24 Jun 2020,60.06,62.33,59.33,59.38,2644823
APT,25 Jun 2020,57.86,58.79,56.01,56.92,2859391
APT,26 Jun 2020,58.3,58.86,56.29,57,2299450
APT,29 Jun 2020,55.44,58,55.3,56.9,1564394
APT,30 Jun 2020,58.27,61.3,57.44,60.99,3256850
APT,01 Jul 2020,60.49,63.9,59.66,62.24,2559434
APT,02 Jul 2020,64.2,68.62,63.91,68.16,2818784
APT,03 Jul 2020,68.27,70,66.58,67.5,2563465
APT,06 Jul 2020,67.7,68.8,67.55,68,1407381
APT,07 Jul 2020,0,0,0,0,0
APT,08 Jul 2020,66.5,67.5,65.31,66,8083523
APT,09 Jul 2020,68,75.26,66.91,73.5,5272236
APT,10 Jul 2020,73.51,76.62,72.01,72.31,3558277
APT,13 Jul 2020,74.21,75,69.07,71.74,3328978
APT,14 Jul 2020,68.8,69.89,65.55,66.55,3460584
APT,15 Jul 2020,69.01,70.49,67.66,68.16,3361154
APT,16 Jul 2020,69.5,69.59,67.21,67.44,2626181
APT,17 Jul 2020,67.25,69.06,66.16,67.37,2700416
APT,20 Jul 2020,67.37,69.77,67.37,69.49,2156609
APT,21 Jul 2020,71.47,75.65,71.32,75.05,2870504
APT,22 Jul 2020,74.34,75,71.75,72.5,1723097
APT,23 Jul 2020,71.76,73.27,71.14,72,1509783
APT,24 Jul 2020,70.61,70.94,69.26,69.81,1847158
APT,27 Jul 2020,69.23,71.84,68.7,70.27,1626068
APT,28 Jul 2020,71.43,71.62,68.51,68.57,1510683
APT,29 Jul 2020,68.03,68.32,66.78,67.77,1603335
APT,30 Jul 2020,68.41,70.28,68.22,68.82,1491548
APT,31 Jul 2020,69.45,70.14,68.13,68.54,1309505
APT,03 Aug 2020,68.5,68.72,65.53,66.5,2182769
APT,04 Aug 2020,68.5,71.52,67.91,70.8,2127951
APT,05 Aug 2020,70.13,71.32,69.66,71,1086855
APT,06 Aug 2020,71.4,72.4,70.72,71.26,1089883
APT,07 Aug 2020,71.25,71.42,70.18,70.7,2626875
APT,10 Aug 2020,70,73.01,69.6,72.54,1616583
APT,11 Aug 2020,72,72.35,69.7,70.18,5252392
APT,12 Aug 2020,69.71,71.79,69,71.05,1729222
APT,13 Aug 2020,71.95,74.25,71.05,71.29,1950561
APT,14 Aug 2020,71.1,75.8,71.1,75.8,1957534
APT,17 Aug 2020,75.75,75.8,73.66,73.78,1394682
APT,18 Aug 2020,74.64,76.34,74.11,75,1508494
APT,19 Aug 2020,76.35,77,74.9,74.9,2027639
APT,20 Aug 2020,80.77,82,79.08,79.98,3070706
APT,21 Aug 2020,81.5,82,78.9,78.95,2160551
APT,24 Aug 2020,81.39,83,80.65,82.73,1965325
APT,25 Aug 2020,85,93.5,84.92,92.48,2799172
APT,26 Aug 2020,91.66,92.19,88.97,90.72,3370009
APT,27 Aug 2020,93.99,95.97,85.02,91.26,3546928
APT,28 Aug 2020,90.6,91.26,86.61,88.75,2609948
APT,31 Aug 2020,88,93.26,87.44,91.44,2407904
APT,01 Sep 2020,89.08,90.51,82.6,84.09,6263238
APT,02 Sep 2020,83.69,83.92,73.68,82.5,5412950
APT,03 Sep 2020,84.36,86.48,82.17,83.79,2525735
APT,04 Sep 2020,77.02,80.85,76.13,78.2,2979209
APT,07 Sep 2020,76.55,77.8,74.56,76.35,2457661
APT,08 Sep 2020,77.15,77.75,74.76,75.04,1770690
APT,09 Sep 2020,70.7,74.93,70.06,74.05,3468179
APT,10 Sep 2020,76.79,77.6,75.16,75.63,2238387
APT,11 Sep 2020,73.79,75.04,72.8,73.87,2088194
APT,14 Sep 2020,73.85,75,70.21,72.58,2583561
APT,15 Sep 2020,73.98,75.79,73.5,75.01,1913901
APT,16 Sep 2020,75.85,78.38,75.55,78.03,2159905
APT,17 Sep 2020,77.52,77.745,73.84,73.84,2502545
APT,18 Sep 2020,74.03,76.66,74.03,75.8,3039259
APT,21 Sep 2020,76.3,76.43,74.51,74.86,1138413
APT,22 Sep 2020,74.31,76.77,74.01,76.54,1248040
APT,23 Sep 2020,77.88,81.08,77.71,78.73,2611296
APT,24 Sep 2020,75.69,76.3,73.82,74.14,1779823
APT,25 Sep 2020,75.25,76,72.77,75.95,1542943
APT,28 Sep 2020,76.5,80.3,75.98,79.8,1370956
APT,29 Sep 2020,81.01,82.7,81.01,81.78,1671180
APT,30 Sep 2020,80.88,81.61,79.9,79.99,1721906
APT,01 Oct 2020,81.85,82.89,80.32,80.45,1267794
APT,02 Oct 2020,81.62,83.44,79.04,79.65,1764322
APT,05 Oct 2020,81.01,82.28,78.59,79.52,1340788
APT,06 Oct 2020,81.24,84.2,79.64,83.48,1412123
APT,07 Oct 2020,83.45,85.84,82.57,84.84,1071845
APT,08 Oct 2020,85.9,87.37,85.31,87.05,1485953
APT,09 Oct 2020,87.9,89.51,87.2,89.51,1384184
APT,12 Oct 2020,89.88,92.17,89.03,92,1824057
APT,13 Oct 2020,93.94,96.08,93.4,94.46,2813792
APT,14 Oct 2020,96.11,98.68,94.9,96.09,2210539
APT,15 Oct 2020,96.7,96.7,94.15,95,1493382
APT,16 Oct 2020,94.7,97.16,94.36,96.72,1722064
APT,19 Oct 2020,97.01,98.3,96.85,97.54,907994
APT,20 Oct 2020,98.7,105.8,98.38,101.94,2632273
APT,21 Oct 2020,103.15,104.42,99.54,101.32,2399826
APT,22 Oct 2020,99,101.42,97.9,101.06,1341883
APT,23 Oct 2020,101.89,102.64,100.71,102.13,1172928
APT,26 Oct 2020,102.51,105.4,100.76,100.76,1301330
APT,27 Oct 2020,98.02,98.5,95.6,95.98,1661197
APT,28 Oct 2020,95.9,103.8,95.6,102.97,1969937
APT,29 Oct 2020,100.01,100.34,97.62,99.55,1511549
APT,30 Oct 2020,100.67,102,96.37,96.69,1572818
APT,02 Nov 2020,96.5,98.77,95.77,98.27,1025633
APT,03 Nov 2020,99.7,101.9,98.87,99.13,1231196
APT,04 Nov 2020,101,101.89,97.1,100.75,2466615
APT,05 Nov 2020,103.4,104.37,102.26,103.25,1557017
APT,06 Nov 2020,104.94,105.2,99.28,100.5,1356126
APT,09 Nov 2020,102,105,101.98,104.53,2469392
APT,10 Nov 2020,101.9,101.9,91.62,93.18,4229212
APT,11 Nov 2020,93.45,96.1,89.27,96.04,2776280
APT,12 Nov 2020,0,0,0,0,0
